20051007202641,0.11096447957542444
20051010192539,0.021030316006779848
20051013201804,0.11086312231359619
20051016194955,0.14357107624184362
20051019201301,0.0008619932951503539
20051027233139,0.21365517641573017
20051103200403,0.042741814188970384
20051107110739,0.0708830757536264
20051110110803,0.501331958634031
20060222204431,0.2814321663153966
20060324204427,0.2619839507318157
20060423204427,0.2281561966036617
20060523204432,0.2795539730029316
20060622204433,0.22180297853273978
20060722204436,0.25023330574405345
20060821204439,0.3051627115912874
20060920204442,0.3179194139005722
20061020134444,0.2513166169844864
20061119134446,0.2305093971554153
20061219134449,0.24115356567178303
20070118134459,0.25456032728380085
20070217134501,0.22961665460766312
20070319134508,0.24914953224008263
20070418134553,0.5562111162809189
20070518134542,0.28040345488948937
20070617134548,0.24741850087723227
20070717134607,0.25252159810752905
20070816134621,0.26933682757391697
20070915134627,0.25796302210702715
20071015134634,0.26971680678171894
20071114134704,0.290317837302454
20071214134724,0.10157654342764744
20080113134804,0.2520380265291613
20080212134740,0.21201973904170313
20080313134743,0.26818395905847103
20080412134754,0.30189491426221504
20080512204224,0.2776089112426503
20080611204225,0.25938760802185723
20080711204229,0.4989449441736997
20080930221615,-10
20081103145823,-10
20090201145835,-10
20090502145927,-10
20090802145852,-10
20091102145842,-10
20091218164127,-10
20100203161048,-10
20100503161056,-10
20100803161136,-10
20101103161312,-10
20110203161424,-10
20110503161334,0.7717307253315699
20110505043022,0.2819060670425483
20110803161617,0.0
20110804075705,0.2635466554003185
20111103161733,0.0
20111105134508,0.18743431739908467
20120203161707,0.0
20120206040237,0.8095320719097873
20120503161951,0.1533755997220515
20120803170215,0.8033184965904424
20121103160526,0.02151431175916929
20130203161739,0.15584457291435905
20130505220718,0.18399776588579853
20130805220656,0.038155879367714696
20130805221013,0.028024081264507394
20131105220649,0.34381224433066093
20140205220655,0.3873896442018653
20140505220646,0.2999042545537255
20140805220646,0.2656994964964309
20141105220728,0.020316852555201215
20141105230024,0.35191996851476404
20150206084307,0.3038357171092134
20150505220708,0.6403417062271486
20150805220920,0.42261878494573046
20151105221255,0.03399033692065623
20151106004118,0.28019380832108853
20160205220654,0.21785858377062894
20160206000731,0.25461361806446614
20160505221820,0.03393680653200559
20160506005843,0.1289923662875576
20160805221728,0.03392356234031424
20160806020017,0.10689395383175038
20161105220841,0.0005622418206072677
20161105221238,0.03398103244108963
20161106002327,0.4683358437187777
20170205220803,0.03388324125218012
20170206001847,0.39048750223613105
20170505220802,0.033930449723883926
20170506001926,0.33882552421157464
20170805220713,0.03404871919032881
20170806033342,0.39077082791857387
20171105220712,0.03370401816637736
20171106021150,0.36799416457861467
20180205181801,0.0007110723763488203
20180205215131,0.34268542047881245
20180402185201,0.024750395603530317
20180505180838,0.0004871770501839734
20180505181044,0.24637120261214462
20180505203834,0.4238312728879705
20180724150557,0.0004914655880438046
20180724180718,0.04201092587985211
20180807203052,0.49958845334990776
20181108205519,0.0005471367931457749
20181108210139,0.49134124703980475
20190131172956,0.0003205361379630123
