20051007,0,2.220446049250313e-16,0.0,0.0
20051010,0,2.220446049250313e-16,0.0,0.0
20051013,0,2.220446049250313e-16,0.0,0.0
20051016,0,2.220446049250313e-16,0.0,0.0
20051019,0,2.220446049250313e-16,0.0,0.0
20051027,1,2.220446049250313e-16,0.25,0.2673733804475854
20051103,0,2.220446049250313e-16,0.0,0.0
20051107,0,2.220446049250313e-16,0.0,0.0
20051110,1,0.8,0.7040110650069157,0.7981340118744699
20060222,1,0.2575741301323047,0.4827109266943292,0.7294281729428174
20060324,1,0.20485343205410922,0.6526019690576652,0.7347740667976425
20060423,1,0.22697931747607425,0.6254071661237784,0.7003257328990228
20060523,1,0.18990741269901745,0.4608433734939759,0.5727699530516432
20060622,1,0.39416074862891826,0.7319277108433735,0.7251732101616628
20060722,1,0.3528497710705659,0.7165605095541401,0.6795180722891566
20060821,1,0.25131403116282114,0.5923566878980892,0.7332089552238805
20060920,1,0.24032472839838415,0.5831932773109244,0.7305101058710298
20061020,1,0.19155220315333388,0.4606918238993711,0.5905767668562145
20061119,1,0.2906915317589228,0.6305031446540881,0.7266035751840167
20061219,1,0.7817821097640076,0.64,0.6744680851063829
20070118,1,0.2738067578684028,0.4304,0.5684039087947883
20070217,1,0.21116952320111226,0.46766169154228854,0.5538847117794486
20070319,1,0.4439615625144673,0.696969696969697,0.6807980049875312
20070418,1,0.5000000000000001,0.7857142857142857,0.8590909090909091
20070518,1,0.33311407114464975,0.3826086956521739,0.4183417085427136
20070617,1,0.17120184773077318,0.26304347826086955,0.3471615720524017
20070717,1,0.18641921356263724,0.25219298245614036,0.37745372966909707
20070816,1,0.2695056922727368,0.29958677685950413,0.3561718325176726
20070915,1,0.22932536441154772,0.3212809917355372,0.40902021772939345
20071015,1,0.21751157478642513,0.39542143600416235,0.5070883315158125
20071114,1,0.29835358455437655,0.3940435280641466,0.30817610062893086
20071214,1,0.5527864045000421,0.440337909186906,0.36345514950166113
20080113,1,0.1751099780048877,0.296875,0.3917147351861563
20080212,1,0.1944993388441567,0.2984344422700587,0.40262361251261347
20080313,1,0.0766215072305989,0.2896281800391389,0.35022807906741005
20080412,1,0.2233568366523766,0.2898550724637681,0.323943661971831
20080512,1,0.2195994407113253,0.295131845841785,0.39856557377049184
20080611,1,0.117891445728046,0.2400398406374502,0.3346733668341708
20080711,1,1,0.9770916334661355,0.9591836734693877
20080930,1,1,0.9665211062590975,0.9606741573033708
20081103,1,0.745999745999619,0.5167394468704513,0.7391987431264728
20090201,1,0.552786404500042,0.43700787401574803,0.510385756676558
20090502,1,0.7418011102528388,0.5918518518518519,0.6761363636363636
20090802,1,0.6966100618915411,0.5911111111111111,0.6972356296621325
20091102,1,0.6558763991941574,0.4876210979547901,0.606114050558495
20091218,1,0.6758981382239178,0.48451327433628316,0.5906921241050119
20100203,1,0.7867992836443896,0.5610526315789474,0.6839266450916937
20100503,1,1,0.9810526315789474,0.9695121951219512
20100803,1,0.7519305308215831,0.9585714285714285,0.9455040871934605
20101103,1,0.8043015780839673,0.8571428571428571,0.7764127764127764
20110203,1,1.0,0.879045996592845,0.8716119828815977
20110503,1,0.803883864861816,0.41396933560477,0.2813141683778234
20110803,1,0.29289321881345254,0.3132530120481928,0.256857855361596
