20051007,0,2.220446049250313e-16,0.0,0.0
20051010,0,2.220446049250313e-16,0.0,0.0
20051013,0,2.220446049250313e-16,0.0,0.0
20051016,0,2.220446049250313e-16,0.0,0.0
20051019,0,2.220446049250313e-16,0.0,0.0
20051027,1,2.220446049250313e-16,0.13427561837455831,0.2673733804475854
20051103,0,2.220446049250313e-16,0.0,0.0
20051107,0,2.220446049250313e-16,0.0,0.0
20051110,1,0.8,0.43172179813401185,0.7981340118744699
20060222,1,0.2575741301323047,0.24337517433751743,0.7294281729428174
20060324,1,0.20485343205410922,0.45579567779960706,0.7347740667976425
20060423,1,0.22697931747607425,0.4169381107491857,0.7003257328990228
20060523,1,0.18990741269901745,0.23943661971830985,0.5727699530516432
20060622,1,0.39416074862891826,0.5612009237875288,0.7251732101616628
20060722,1,0.3528497710705659,0.5421686746987951,0.6795180722891566
20060821,1,0.25131403116282114,0.34701492537313433,0.7332089552238805
20060920,1,0.24032472839838415,0.3339749759384023,0.7305101058710298
20061020,1,0.19155220315333388,0.2380178716490658,0.5905767668562145
20061119,1,0.2906915317589228,0.4216614090431125,0.7266035751840167
20061219,1,0.7817821097640076,0.425531914893617,0.6744680851063829
20070118,1,0.2738067578684028,0.21905537459283386,0.5684039087947883
20070217,1,0.21116952320111226,0.23558897243107768,0.5538847117794486
20070319,1,0.4439615625144673,0.516209476309227,0.6807980049875312
20070418,1,0.5000000000000001,0.6,0.8590909090909091
20070518,1,0.33311407114464975,0.22110552763819097,0.4183417085427136
20070617,1,0.17120184773077318,0.13209606986899564,0.3471615720524017
20070717,1,0.18641921356263724,0.12899607403252944,0.37745372966909707
20070816,1,0.2695056922727368,0.15769439912996194,0.3561718325176726
20070915,1,0.22932536441154772,0.1612234318299637,0.40902021772939345
20071015,1,0.21751157478642513,0.20719738276990185,0.5070883315158125
20071114,1,0.29835358455437655,0.24039133473095736,0.30817610062893086
20071214,1,0.5527864045000421,0.2770764119601329,0.36345514950166113
20080113,1,0.1751099780048877,0.14944939695857368,0.3917147351861563
20080212,1,0.1944993388441567,0.15388496468213925,0.40262361251261347
20080313,1,0.0766215072305989,0.1500253421186011,0.35022807906741005
20080412,1,0.2233568366523766,0.14606155451225875,0.323943661971831
20080512,1,0.2195994407113253,0.14907786885245902,0.39856557377049184
20080611,1,0.117891445728046,0.12110552763819095,0.3346733668341708
20080711,1,1,0.9533527696793003,0.9591836734693877
20080930,1,1,0.9325842696629213,0.9606741573033708
20081103,1,0.745999745999619,0.2788688138256088,0.7391987431264728
20090201,1,0.552786404500042,0.2470326409495549,0.510385756676558
20090502,1,0.7418011102528388,0.3783143939393939,0.6761363636363636
20090802,1,0.6966100618915411,0.3501535761298815,0.6972356296621325
20091102,1,0.6558763991941574,0.26631393298059963,0.606114050558495
20091218,1,0.6758981382239178,0.2613365155131265,0.5906921241050119
20100203,1,0.7867992836443896,0.28748651564185546,0.6839266450916937
20100503,1,1,0.9471544715447154,0.9695121951219512
20100803,1,0.7519305308215831,0.9141689373297003,0.9455040871934605
20101103,1,0.8043015780839673,0.7371007371007371,0.7764127764127764
20110203,1,1.0,0.7360912981455064,0.8716119828815977
20110503,1,0.803883864861816,0.24948665297741274,0.2813141683778234
